Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2026-08-17,1200.0,1205.0,1131.0,1187.050048828125,1187.050048828125,30420204,0.0,0.0
2026-08-18,1170.0,1305.75,1165.0,1305.75,1305.75,9337471,0.0,0.0
2026-08-19,1297.699951171875,1436.300048828125,1272.0,1404.050048828125,1404.050048828125,16993092,0.0,0.0
2026-08-20,1400.0,1495.0,1355.0,1468.6500244140625,1468.6500244140625,14246315,0.0,0.0
2026-08-21,1440.0,1523.0,1429.0999755859375,1478.949951171875,1478.949951171875,11688037,0.0,0.0
2026-08-24,1460.0,1477.699951171875,1416.5999755859375,1443.4000244140625,1443.4000244140625,3024080,0.0,0.0
2026-08-25,1443.4000244140625,1541.0999755859375,1410.0999755859375,1521.75,1521.75,5543549,0.0,0.0
2026-08-26,1526.050048828125,1665.199951171875,1512.199951171875,1575.550048828125,1575.550048828125,8208849,0.0,0.0
2026-08-27,1577.050048828125,1584.8499755859375,1473.0,1499.8499755859375,1499.8499755859375,3496906,0.0,0.0
2026-08-28,1509.0,1510.9000244140625,1431.25,1454.9000244140625,1454.9000244140625,2194552,0.0,0.0
2026-08-31,1459.949951171875,1511.75,1437.4000244140625,1474.5999755859375,1474.5999755859375,3124223,0.0,0.0
