Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2006-03-14,160.0,163.0,128.10000610351562,155.5,115.32552337646484,3649008,0.0,0.0
2006-03-16,154.0,154.5,148.75,151.10000610351562,112.06233215332033,889792,0.0,0.0
2006-03-17,151.89999389648438,154.89999389648438,150.0,152.8000030517578,113.32312774658205,265626,0.0,0.0
2006-03-20,153.60000610351562,155.0,150.9499969482422,153.10000610351562,113.54563903808594,272437,0.0,0.0
2006-03-21,153.8000030517578,154.0,151.0,151.14999389648438,112.0994110107422,84770,0.0,0.0
2006-03-22,151.4499969482422,152.39999389648438,149.75,152.0500030517578,112.7668685913086,139429,0.0,0.0
2006-03-23,152.0500030517578,154.39999389648438,151.10000610351562,153.1999969482422,113.61976623535156,227191,0.0,0.0
2006-03-24,153.0,156.60000610351562,152.0500030517578,155.14999389648438,115.06597900390624,301547,0.0,0.0
2006-03-27,155.14999389648438,164.4499969482422,155.14999389648438,162.3000030517578,120.36873626708984,631906,0.0,0.0
2006-03-28,162.89999389648438,164.0,158.5,162.9499969482422,120.85079956054688,180920,0.0,0.0
2006-03-29,162.89999389648438,166.0,155.10000610351562,164.10000610351562,121.70369720458984,214117,0.0,0.0
2006-03-30,165.0,170.4499969482422,162.5,166.10000610351562,123.1869659423828,292600,0.0,0.0
2006-03-31,162.5,176.5,162.10000610351562,175.3000030517578,130.01010131835938,255759,0.0,0.0
2006-04-03,178.0,180.0,172.0,175.5500030517578,130.19546508789062,201419,0.0,0.0
2006-04-04,177.5,180.8999938964844,172.10000610351562,174.89999389648438,129.7134246826172,112833,0.0,0.0
2006-04-05,175.0,179.0,174.0,177.64999389648438,131.75294494628906,145990,0.0,0.0
2006-04-07,175.0,183.9499969482422,174.0,175.60000610351562,130.23260498046875,306950,0.0,0.0
2006-04-10,177.0,185.0,177.0,183.8000030517578,136.3140869140625,235557,0.0,0.0
2006-04-12,184.0,200.0,175.0500030517578,177.5500030517578,131.6787872314453,329925,0.0,0.0
2006-04-13,190.0,190.0,171.10000610351562,172.9499969482422,128.26724243164062,194627,0.0,0.0
2006-04-17,179.89999389648438,179.89999389648438,178.4499969482422,178.4499969482422,132.34628295898438,89725,0.0,0.0
2006-04-18,180.0,185.0,175.3000030517578,179.9499969482422,133.458740234375,352171,0.0,0.0
2006-04-19,183.0,185.0,178.0,180.8500061035156,134.12620544433594,161218,0.0,0.0
2006-04-20,182.6499938964844,186.3999938964844,176.14999389648438,183.5,136.09161376953125,281258,0.0,0.0
2006-04-21,183.0,185.0,178.0,183.1000061035156,135.79490661621094,117465,0.0,0.0
