Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2018-06-18,35.33333206176758,35.33333206176758,35.33333206176758,35.33333206176758,35.33333206176758,9000,0.0,0.0
2018-06-19,35.96666717529297,35.96666717529297,35.93333435058594,35.93333435058594,35.93333435058594,9000,0.0,0.0
2018-06-20,36.0,36.666664123535156,36.0,36.666664123535156,36.666664123535156,22500,0.0,0.0
2018-06-21,36.03333282470703,36.03333282470703,36.0,36.0,36.0,9000,0.0,0.0
2018-06-22,35.733333587646484,35.733333587646484,35.666664123535156,35.666664123535156,35.666664123535156,9000,0.0,0.0
2018-06-25,35.666664123535156,35.666664123535156,35.666664123535156,35.666664123535156,35.666664123535156,0,0.0,0.0
2018-06-26,35.133331298828125,35.666664123535156,35.133331298828125,35.666664123535156,35.666664123535156,9000,0.0,0.0
2018-06-27,36.0,36.0,36.0,36.0,36.0,13500,0.0,0.0
2018-06-28,36.0,36.33333206176758,36.0,36.33333206176758,36.33333206176758,31500,0.0,0.0
2018-06-29,36.33333206176758,36.33333206176758,36.33333206176758,36.33333206176758,36.33333206176758,0,0.0,0.0
2018-07-02,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,4500,0.0,0.0
2018-07-03,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,0,0.0,0.0
2018-07-04,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,0,0.0,0.0
2018-07-05,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,0,0.0,0.0
2018-07-06,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,0,0.0,0.0
2018-07-09,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,0,0.0,0.0
2018-07-10,36.666664123535156,36.666664123535156,36.666664123535156,36.666664123535156,36.666664123535156,4500,0.0,0.0
2018-07-11,36.666664123535156,36.666664123535156,36.666664123535156,36.666664123535156,36.666664123535156,0,0.0,0.0
2018-07-12,36.666664123535156,36.666664123535156,36.666664123535156,36.666664123535156,36.666664123535156,0,0.0,0.0
2018-07-13,37.666664123535156,37.666664123535156,37.666664123535156,37.666664123535156,37.666664123535156,4500,0.0,0.0
2018-07-16,37.666664123535156,37.666664123535156,37.666664123535156,37.666664123535156,37.666664123535156,0,0.0,0.0
2018-07-17,37.666664123535156,37.666664123535156,37.666664123535156,37.666664123535156,37.666664123535156,0,0.0,0.0
2018-07-18,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,4500,0.0,0.0
2018-07-19,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,0,0.0,0.0
2018-07-20,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,0,0.0,0.0
2018-07-23,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,0,0.0,0.0
2018-07-24,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,0,0.0,0.0
2018-07-25,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,0,0.0,0.0
2018-07-26,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,39.666664123535156,0,0.0,0.0
2018-07-27,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,4500,0.0,0.0
2018-07-30,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,0,0.0,0.0
2018-07-31,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,0,0.0,0.0
2018-08-01,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,0,0.0,0.0
2018-08-02,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,0,0.0,0.0
2018-08-03,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,42.666664123535156,0,0.0,0.0
2018-08-06,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,4500,0.0,0.0
2018-08-07,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,4500,0.0,0.0
2018-08-08,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,0,0.0,0.0
2018-08-09,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,0,0.0,0.0
2018-08-10,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,0,0.0,0.0
2018-08-13,40.666664123535156,40.666664123535156,40.03333282470703,40.03333282470703,40.03333282470703,9000,0.0,0.0
2018-08-14,40.03333282470703,40.03333282470703,40.03333282470703,40.03333282470703,40.03333282470703,0,0.0,0.0
2018-08-16,40.666664123535156,41.0,40.666664123535156,41.0,41.0,9000,0.0,0.0
2018-08-17,40.83333206176758,41.166664123535156,40.83333206176758,41.166664123535156,41.166664123535156,9000,0.0,0.0
2018-08-20,41.666664123535156,41.666664123535156,41.20000076293945,41.20000076293945,41.20000076293945,9000,0.0,0.0
2018-08-21,41.599998474121094,41.599998474121094,41.599998474121094,41.599998474121094,41.599998474121094,4500,0.0,0.0
2018-08-23,41.93333435058594,42.20000076293945,41.93333435058594,42.20000076293945,42.20000076293945,9000,0.0,0.0
2018-08-24,41.666664123535156,41.666664123535156,41.666664123535156,41.666664123535156,41.666664123535156,4500,0.0,0.0
2018-08-27,42.666664123535156,43.0,42.666664123535156,43.0,43.0,9000,0.0,0.0
2018-08-28,42.79999923706055,42.93333435058594,42.79999923706055,42.93333435058594,42.93333435058594,9000,0.0,0.0
2018-08-29,42.79999923706055,42.79999923706055,42.666664123535156,42.666664123535156,42.666664123535156,9000,0.0,0.0
2018-08-30,42.400001525878906,42.79999923706055,42.400001525878906,42.733333587646484,42.733333587646484,13500,0.0,0.0
2018-08-31,42.93333435058594,42.93333435058594,42.93333435058594,42.93333435058594,42.93333435058594,4500,0.0,0.0
2018-09-03,42.666664123535156,42.666664123535156,42.53333282470703,42.53333282470703,42.53333282470703,9000,0.0,0.0
2018-09-04,42.599998474121094,42.599998474121094,42.33333206176758,42.33333206176758,42.33333206176758,9000,0.0,0.0
2018-09-05,42.0,42.20000076293945,42.0,42.20000076293945,42.20000076293945,9000,0.0,0.0
2018-09-06,42.33333206176758,42.5,42.33333206176758,42.5,42.5,9000,0.0,0.0
2018-09-07,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,4500,0.0,0.0
2018-09-10,42.5,42.93333435058594,42.5,42.93333435058594,42.93333435058594,9000,0.0,0.0
2018-09-11,42.133331298828125,42.133331298828125,42.133331298828125,42.133331298828125,42.133331298828125,4500,0.0,0.0
2018-09-12,42.666664123535156,42.666664123535156,42.53333282470703,42.53333282470703,42.53333282470703,13500,0.0,0.0
2018-09-14,42.133331298828125,42.46666717529297,42.133331298828125,42.46666717529297,42.46666717529297,9000,0.0,0.0
2018-09-17,42.86666488647461,42.86666488647461,42.86666488647461,42.86666488647461,42.86666488647461,4500,0.0,0.0
2018-09-18,42.79999923706055,42.79999923706055,42.633331298828125,42.633331298828125,42.633331298828125,9000,0.0,0.0
2018-09-19,42.766666412353516,42.766666412353516,41.266666412353516,41.266666412353516,41.266666412353516,9000,0.0,0.0
2018-09-21,41.0,41.0,41.0,41.0,41.0,4500,0.0,0.0
2018-09-24,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,4500,0.0,0.0
2018-09-25,39.33333206176758,40.666664123535156,38.33333206176758,40.666664123535156,40.666664123535156,22500,0.0,0.0
2018-09-26,40.20000076293945,41.0,40.20000076293945,41.0,41.0,9000,0.0,0.0
2018-09-27,38.666664123535156,38.666664123535156,38.666664123535156,38.666664123535156,38.666664123535156,4500,0.0,0.0
2018-09-28,39.0,41.0,39.0,41.0,41.0,9000,0.0,0.0
2018-10-01,40.0,40.0,38.83333206176758,38.83333206176758,38.83333206176758,9000,0.0,0.0
2018-10-03,39.0,39.0,38.0,38.0,38.0,9000,0.0,0.0
2018-10-04,38.33333206176758,42.0,38.33333206176758,42.0,42.0,27000,0.0,0.0
2018-10-05,41.86666488647461,41.86666488647461,41.86666488647461,41.86666488647461,41.86666488647461,4500,0.0,0.0
2018-10-08,41.666664123535156,41.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,9000,0.0,0.0
2018-10-09,39.0,40.0,39.0,40.0,40.0,18000,0.0,0.0
2018-10-10,40.133331298828125,40.133331298828125,40.133331298828125,40.133331298828125,40.133331298828125,4500,0.0,0.0
2018-10-11,40.33333206176758,40.33333206176758,39.46666717529297,39.46666717529297,39.46666717529297,9000,0.0,0.0
2018-10-12,39.666664123535156,39.83333206176758,39.666664123535156,39.83333206176758,39.83333206176758,9000,0.0,0.0
2018-10-15,39.06666564941406,39.133331298828125,39.06666564941406,39.133331298828125,39.133331298828125,9000,0.0,0.0
2018-10-16,39.33333206176758,39.33333206176758,39.33333206176758,39.33333206176758,39.33333206176758,4500,0.0,0.0
2018-10-17,39.53333282470703,39.79999923706055,39.0,39.0,39.0,13500,0.0,0.0
2018-10-19,39.20000076293945,40.5,39.20000076293945,40.5,40.5,18000,0.0,0.0
2018-10-22,40.20000076293945,40.20000076293945,40.0,40.0,40.0,9000,0.0,0.0
2018-10-23,39.599998474121094,39.599998474121094,39.33333206176758,39.33333206176758,39.33333206176758,9000,0.0,0.0
2018-10-24,39.5,39.5,38.666664123535156,38.86666488647461,38.86666488647461,13500,0.0,0.0
2018-10-25,39.03333282470703,39.03333282470703,37.666664123535156,37.83333206176758,37.83333206176758,18000,0.0,0.0
2018-10-26,38.266666412353516,38.266666412353516,37.36666488647461,37.36666488647461,37.36666488647461,13500,0.0,0.0
2018-10-29,38.266666412353516,38.666664123535156,38.266666412353516,38.666664123535156,38.666664123535156,9000,0.0,0.0
2018-10-30,38.83333206176758,39.86666488647461,38.83333206176758,39.86666488647461,39.86666488647461,9000,0.0,0.0
2018-10-31,40.0,40.79999923706055,40.0,40.79999923706055,40.79999923706055,13500,0.0,0.0
2018-11-01,40.86666488647461,40.86666488647461,40.86666488647461,40.86666488647461,40.86666488647461,4500,0.0,0.0
2018-11-02,40.93333435058594,40.93333435058594,40.83333206176758,40.83333206176758,40.83333206176758,9000,0.0,0.0
2018-11-05,41.0,43.33333206176758,41.0,43.33333206176758,43.33333206176758,27000,0.0,0.0
2018-11-06,43.5,43.5,43.36666488647461,43.36666488647461,43.36666488647461,9000,0.0,0.0
2018-11-07,43.46666717529297,43.46666717529297,43.46666717529297,43.46666717529297,43.46666717529297,4500,0.0,0.0
2018-11-09,43.33333206176758,43.33333206176758,43.266666412353516,43.266666412353516,43.266666412353516,9000,0.0,0.0
2018-11-12,43.400001525878906,43.400001525878906,43.400001525878906,43.400001525878906,43.400001525878906,4500,0.0,0.0
2018-11-13,43.33333206176758,43.33333206176758,43.266666412353516,43.266666412353516,43.266666412353516,9000,0.0,0.0
2018-11-14,43.33333206176758,43.33333206176758,43.33333206176758,43.33333206176758,43.33333206176758,4500,0.0,0.0
2018-11-15,43.0,43.20000076293945,43.0,43.20000076293945,43.20000076293945,9000,0.0,0.0
2018-11-16,42.666664123535156,42.93333435058594,42.666664123535156,42.93333435058594,42.93333435058594,9000,0.0,0.0
2018-11-19,42.93333435058594,42.93333435058594,42.93333435058594,42.93333435058594,42.93333435058594,0,0.0,0.0
2018-11-20,42.53333282470703,42.93333435058594,42.53333282470703,42.93333435058594,42.93333435058594,9000,0.0,0.0
2018-11-21,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,4500,0.0,0.0
2018-11-22,42.0,42.33333206176758,42.0,42.33333206176758,42.33333206176758,9000,0.0,0.0
2018-11-26,42.0,42.266666412353516,42.0,42.266666412353516,42.266666412353516,9000,0.0,0.0
2018-11-27,42.46666717529297,42.46666717529297,41.266666412353516,41.266666412353516,41.266666412353516,9000,0.0,0.0
2018-11-28,41.0,41.0,39.93333435058594,39.93333435058594,39.93333435058594,9000,0.0,0.0
2018-11-29,40.33333206176758,40.666664123535156,40.33333206176758,40.666664123535156,40.666664123535156,9000,0.0,0.0
2018-11-30,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,40.666664123535156,0,0.0,0.0
2018-12-03,41.266666412353516,41.266666412353516,39.93333435058594,39.93333435058594,39.93333435058594,9000,0.0,0.0
2018-12-04,40.20000076293945,40.20000076293945,38.666664123535156,38.666664123535156,38.666664123535156,9000,0.0,0.0
2018-12-05,38.86666488647461,39.33333206176758,38.86666488647461,39.33333206176758,39.33333206176758,9000,0.0,0.0
2018-12-06,39.666664123535156,39.93333435058594,39.666664123535156,39.93333435058594,39.93333435058594,9000,0.0,0.0
2018-12-07,39.86666488647461,39.86666488647461,39.86666488647461,39.86666488647461,39.86666488647461,4500,0.0,0.0
2018-12-10,40.266666412353516,40.266666412353516,40.20000076293945,40.20000076293945,40.20000076293945,9000,0.0,0.0
2018-12-11,40.46666717529297,40.599998474121094,40.46666717529297,40.599998474121094,40.599998474121094,9000,0.0,0.0
2018-12-12,38.03333282470703,40.53333282470703,38.03333282470703,40.53333282470703,40.53333282470703,13500,0.0,0.0
2018-12-13,40.33333206176758,40.33333206176758,38.133331298828125,38.133331298828125,38.133331298828125,9000,0.0,0.0
2018-12-14,38.33333206176758,41.33333206176758,38.33333206176758,41.33333206176758,41.33333206176758,45000,0.0,0.0
2018-12-17,41.266666412353516,41.666664123535156,41.266666412353516,41.666664123535156,41.666664123535156,22500,0.0,0.0
2018-12-18,41.79999923706055,41.86666488647461,41.33333206176758,41.33333206176758,41.33333206176758,22500,0.0,0.0
2018-12-19,40.96666717529297,41.46666717529297,40.96666717529297,41.46666717529297,41.46666717529297,9000,0.0,0.0
2018-12-20,42.133331298828125,43.33333206176758,42.133331298828125,43.0,43.0,36000,0.0,0.0
2018-12-21,43.0,43.0,43.0,43.0,43.0,0,0.0,0.0
2018-12-24,43.33333206176758,43.400001525878906,43.33333206176758,43.400001525878906,43.400001525878906,9000,0.0,0.0
2018-12-26,43.33333206176758,45.53333282470703,42.599998474121094,45.53333282470703,45.53333282470703,22500,0.0,0.0
2018-12-27,45.46666717529297,45.46666717529297,45.46666717529297,45.46666717529297,45.46666717529297,4500,0.0,0.0
2018-12-28,45.36666488647461,45.5,45.36666488647461,45.5,45.5,9000,0.0,0.0
2018-12-31,45.5,45.5,45.5,45.5,45.5,0,0.0,0.0
2019-01-01,43.0,45.133331298828125,42.733333587646484,43.56666564941406,43.56666564941406,31500,0.0,0.0
2019-01-02,43.56666564941406,43.56666564941406,43.56666564941406,43.56666564941406,43.56666564941406,0,0.0,0.0
2019-01-03,43.733333587646484,46.46666717529297,43.599998474121094,45.06666564941406,45.06666564941406,36000,0.0,0.0
2019-01-04,45.666664123535156,46.400001525878906,45.666664123535156,46.400001525878906,46.400001525878906,9000,0.0,0.0
2019-01-07,47.86666488647461,50.0,47.86666488647461,50.0,50.0,22500,0.0,0.0
2019-01-08,50.0,50.0,50.0,50.0,50.0,0,0.0,0.0
2019-01-09,49.33333206176758,49.666664123535156,49.33333206176758,49.666664123535156,49.666664123535156,9000,0.0,0.0
2019-01-10,49.599998474121094,50.900001525878906,49.599998474121094,50.900001525878906,50.900001525878906,9000,0.0,0.0
2019-01-11,50.666664123535156,50.86666488647461,50.666664123535156,50.86666488647461,50.86666488647461,9000,0.0,0.0
2019-01-14,50.666664123535156,50.79999923706055,50.666664123535156,50.79999923706055,50.79999923706055,9000,0.0,0.0
2019-01-15,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,0,0.0,0.0
2019-01-16,50.266666412353516,50.599998474121094,50.266666412353516,50.599998474121094,50.599998474121094,9000,0.0,0.0
2019-01-17,50.79999923706055,50.79999923706055,50.666664123535156,50.666664123535156,50.666664123535156,9000,0.0,0.0
2019-01-18,49.79999923706055,50.79999923706055,49.79999923706055,50.79999923706055,50.79999923706055,9000,0.0,0.0
2019-01-21,50.06666564941406,50.766666412353516,50.06666564941406,50.766666412353516,50.766666412353516,9000,0.0,0.0
2019-01-22,50.099998474121094,50.666664123535156,50.099998474121094,50.666664123535156,50.666664123535156,9000,0.0,0.0
2019-01-23,50.666664123535156,50.666664123535156,50.666664123535156,50.666664123535156,50.666664123535156,0,0.0,0.0
2019-01-24,50.666664123535156,50.666664123535156,50.666664123535156,50.666664123535156,50.666664123535156,0,0.0,0.0
2019-01-25,50.666664123535156,50.666664123535156,50.666664123535156,50.666664123535156,50.666664123535156,0,0.0,0.0
2019-01-28,50.53333282470703,50.53333282470703,50.53333282470703,50.53333282470703,50.53333282470703,4500,0.0,0.0
2019-01-29,50.53333282470703,50.53333282470703,50.53333282470703,50.53333282470703,50.53333282470703,0,0.0,0.0
2019-01-30,50.86666488647461,51.0,50.86666488647461,51.0,51.0,9000,0.0,0.0
2019-01-31,50.266666412353516,50.96666717529297,50.266666412353516,50.96666717529297,50.96666717529297,9000,0.0,0.0
2019-02-01,50.03333282470703,50.900001525878906,50.03333282470703,50.900001525878906,50.900001525878906,9000,0.0,0.0
2019-02-04,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,4500,0.0,0.0
2019-02-05,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,0,0.0,0.0
2019-02-06,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,50.79999923706055,0,0.0,0.0
2019-02-07,50.06666564941406,50.93333435058594,50.06666564941406,50.93333435058594,50.93333435058594,9000,0.0,0.0
2019-02-08,50.93333435058594,50.93333435058594,50.93333435058594,50.93333435058594,50.93333435058594,0,0.0,0.0
2019-02-11,50.0,53.0,50.0,53.0,53.0,13500,0.0,0.0
2019-02-12,53.0,53.0,53.0,53.0,53.0,0,0.0,0.0
2019-02-14,52.733333587646484,52.733333587646484,52.733333587646484,52.733333587646484,52.733333587646484,4500,0.0,0.0
2019-02-15,52.733333587646484,52.733333587646484,52.733333587646484,52.733333587646484,52.733333587646484,0,0.0,0.0
2019-02-18,52.46666717529297,54.53333282470703,52.46666717529297,54.53333282470703,54.53333282470703,9000,0.0,0.0
2019-02-19,54.266666412353516,54.266666412353516,54.266666412353516,54.266666412353516,54.266666412353516,4500,0.0,0.0
2019-02-20,54.0,54.0,54.0,54.0,54.0,4500,0.0,0.0
2019-02-21,54.0,54.0,54.0,54.0,54.0,0,0.0,0.0
2019-02-22,54.0,54.0,54.0,54.0,54.0,0,0.0,0.0
2019-02-25,54.0,54.0,54.0,54.0,54.0,0,0.0,0.0
2019-02-26,50.06666564941406,54.46666717529297,50.06666564941406,54.33333206176758,54.33333206176758,13500,0.0,0.0
2019-02-27,54.0,54.0,54.0,54.0,54.0,4500,0.0,0.0
