Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2026-04-21,483.95001220703125,487.0,465.1000061035156,474.45001220703125,474.45001220703125,6881,0.0,0.0
2026-04-22,474.45001220703125,476.8999938964844,466.0,467.5,467.5,10989,0.0,0.0
2026-04-23,470.0,480.0,460.6000061035156,462.29998779296875,462.29998779296875,10183,0.0,0.0
2026-04-24,470.0,470.0,446.0,458.45001220703125,458.45001220703125,6108,0.0,0.0
2026-04-27,462.8999938964844,467.8999938964844,460.0,461.45001220703125,461.45001220703125,4965,0.0,0.0
2026-04-28,468.95001220703125,474.70001220703125,454.54998779296875,465.6000061035156,465.6000061035156,6918,0.0,0.0
2026-04-29,466.8500061035156,468.45001220703125,456.54998779296875,458.6000061035156,458.6000061035156,5241,0.0,0.0
2026-04-30,460.8500061035156,467.95001220703125,450.1000061035156,453.45001220703125,453.45001220703125,4155,0.0,0.0
2026-05-04,451.1000061035156,465.95001220703125,431.3500061035156,438.04998779296875,438.04998779296875,17921,0.0,0.0
2026-05-05,450.0,450.0,435.54998779296875,439.1499938964844,439.1499938964844,4338,0.0,0.0
2026-05-06,464.95001220703125,464.95001220703125,440.1000061035156,448.04998779296875,448.04998779296875,3311,0.0,0.0
2026-05-07,445.0,453.79998779296875,440.1000061035156,443.79998779296875,443.79998779296875,6213,0.0,0.0
2026-05-08,449.8999938964844,449.8999938964844,437.0,440.25,440.25,4455,0.0,0.0
2026-05-11,440.20001220703125,440.20001220703125,418.1000061035156,426.6000061035156,426.6000061035156,7252,0.0,0.0
2026-05-12,424.5,450.0,415.20001220703125,418.5,418.5,7906,0.0,0.0
2026-05-13,416.0,425.0,410.29998779296875,418.20001220703125,418.20001220703125,7184,0.0,0.0
2026-05-14,411.0,428.0,400.20001220703125,403.54998779296875,403.54998779296875,16555,0.0,0.0
2026-05-15,413.1499938964844,424.70001220703125,406.0,409.0,409.0,5457,0.0,0.0
2026-05-18,406.0,420.0,393.0,399.8500061035156,399.8500061035156,12751,0.0,0.0
2026-05-19,400.0,426.5,400.0,411.3500061035156,411.3500061035156,12669,0.0,0.0
2026-05-20,417.8500061035156,425.0,400.54998779296875,417.6000061035156,417.6000061035156,10719,0.0,0.0
2026-05-21,417.79998779296875,430.0,417.1000061035156,428.04998779296875,428.04998779296875,6373,0.0,0.0
2026-05-22,429.79998779296875,429.8500061035156,405.8999938964844,407.8500061035156,407.8500061035156,10725,0.0,0.0
2026-05-25,421.95001220703125,424.8999938964844,408.3500061035156,411.20001220703125,411.20001220703125,16220,0.0,0.0
2026-05-26,410.0,418.0,404.1000061035156,407.75,407.75,6712,0.0,0.0
2026-05-27,407.0,420.0,367.0,368.45001220703125,368.45001220703125,127157,0.0,0.0
2026-05-29,368.79998779296875,387.0,368.5,372.95001220703125,372.95001220703125,40682,0.0,0.0
2026-06-01,380.0,382.0,352.29998779296875,379.25,379.25,33533,0.0,0.0
2026-06-02,381.8999938964844,389.0,373.8999938964844,386.29998779296875,386.29998779296875,21217,0.0,0.0
2026-06-03,381.04998779296875,387.25,375.1000061035156,377.3999938964844,377.3999938964844,12000,0.0,0.0
2026-06-04,371.04998779296875,385.95001220703125,371.04998779296875,383.1499938964844,383.1499938964844,9379,0.0,0.0
2026-06-05,383.6499938964844,387.8500061035156,376.0,380.95001220703125,380.95001220703125,12688,0.0,0.0
2026-06-08,380.0,385.79998779296875,371.3999938964844,379.3999938964844,379.3999938964844,8407,0.0,0.0
2026-06-09,373.70001220703125,382.0,369.0,373.6000061035156,373.6000061035156,21786,0.0,0.0
2026-06-10,373.6499938964844,374.95001220703125,365.1499938964844,369.8500061035156,369.8500061035156,12439,0.0,0.0
2026-06-11,369.8500061035156,373.75,357.1000061035156,360.95001220703125,360.95001220703125,19305,0.0,0.0
2026-06-12,379.8999938964844,379.8999938964844,350.04998779296875,367.04998779296875,367.04998779296875,9936,0.0,0.0
2026-06-15,382.8999938964844,385.0,371.0,373.04998779296875,373.04998779296875,9315,0.0,0.0
2026-06-16,370.04998779296875,378.45001220703125,366.1000061035156,370.25,370.25,8748,0.0,0.0
2026-06-17,370.8999938964844,377.0,368.70001220703125,372.95001220703125,372.95001220703125,3773,0.0,0.0
2026-06-18,373.20001220703125,385.8500061035156,372.0,384.1000061035156,384.1000061035156,9279,0.0,0.0
2026-06-19,385.0,460.8999938964844,380.1499938964844,420.04998779296875,420.04998779296875,253345,0.0,0.0
2026-06-22,422.0,422.0,405.0,408.6000061035156,408.6000061035156,19939,0.0,0.0
2026-06-23,408.0,414.45001220703125,395.0,396.8999938964844,396.8999938964844,12382,0.0,0.0
2026-06-24,399.95001220703125,445.0,399.95001220703125,432.04998779296875,432.04998779296875,215661,0.0,0.0
2026-06-25,439.6499938964844,439.6499938964844,408.0,416.5,416.5,44513,0.0,0.0
2026-06-29,410.0,423.45001220703125,400.0,405.79998779296875,405.79998779296875,21900,0.0,0.0
2026-06-30,408.75,418.8500061035156,405.04998779296875,410.54998779296875,410.54998779296875,11864,0.0,0.0
2026-07-01,412.6499938964844,424.0,410.1000061035156,412.1499938964844,412.1499938964844,8596,0.0,0.0
2026-07-02,416.6000061035156,421.8999938964844,403.8999938964844,408.20001220703125,408.20001220703125,11963,0.0,0.0
2026-07-03,409.1000061035156,415.75,406.3999938964844,410.3999938964844,410.3999938964844,10331,0.0,0.0
2026-07-06,413.3500061035156,413.3500061035156,398.1000061035156,401.1000061035156,401.1000061035156,8792,0.0,0.0
2026-07-07,405.0,410.0,400.04998779296875,401.3500061035156,401.3500061035156,6665,0.0,0.0
2026-07-08,403.0,404.8999938964844,390.0,394.79998779296875,394.79998779296875,9702,0.0,0.0
2026-07-09,400.70001220703125,422.0,391.8999938964844,396.8999938964844,396.8999938964844,14781,0.0,0.0
2026-07-10,400.3500061035156,409.54998779296875,400.20001220703125,403.1000061035156,403.1000061035156,13218,0.0,0.0
2026-07-13,403.1499938964844,415.20001220703125,392.54998779296875,403.75,403.75,22742,0.0,0.0
2026-07-14,405.0,405.0,388.0,389.8500061035156,389.8500061035156,9840,0.0,0.0
2026-07-15,392.6499938964844,411.6000061035156,392.6499938964844,404.25,404.25,21554,0.0,0.0
2026-07-16,402.75,406.95001220703125,395.20001220703125,399.6499938964844,399.6499938964844,7105,0.0,0.0
2026-07-17,402.6000061035156,406.6499938964844,396.6000061035156,399.70001220703125,399.70001220703125,4235,0.0,0.0
2026-07-20,395.04998779296875,405.0,395.04998779296875,402.3999938964844,402.3999938964844,8177,0.0,0.0
2026-07-21,400.8500061035156,404.95001220703125,390.1000061035156,395.3500061035156,395.3500061035156,14395,0.0,0.0
2026-07-22,399.1000061035156,399.1000061035156,388.54998779296875,393.04998779296875,393.04998779296875,4485,0.0,0.0
2026-07-23,388.0,395.0,386.1000061035156,388.20001220703125,388.20001220703125,4936,0.0,0.0
2026-07-24,388.0,410.5,375.70001220703125,395.70001220703125,395.70001220703125,42514,0.0,0.0
2026-07-27,399.8999938964844,406.3500061035156,391.1000061035156,395.25,395.25,10315,0.0,0.0
