Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-07-11,136.3000030517578,139.5,121.9499969482422,125.0500030517578,123.69689178466795,1005875,0.0,0.0
2023-07-12,126.0,137.3000030517578,123.1500015258789,124.3499984741211,123.00446319580078,947658,0.0,0.0
2023-07-13,125.1999969482422,129.0,117.4000015258789,118.6500015258789,117.36614227294922,524821,0.0,0.0
2023-07-14,120.0,123.9000015258789,119.25,123.4000015258789,122.0647430419922,322765,0.0,0.0
2023-07-17,124.0,129.6999969482422,122.5999984741211,127.9000015258789,126.51605224609376,339220,0.0,0.0
2023-07-18,128.5,130.8000030517578,122.3499984741211,125.9000015258789,124.53768920898438,240936,0.0,0.0
2023-07-19,126.5,126.5999984741211,124.0999984741211,124.6999969482422,123.35066986083984,108903,0.0,0.0
2023-07-20,125.0,125.8000030517578,122.5,123.8499984741211,122.50987243652344,103733,0.0,0.0
2023-07-21,123.8499984741211,128.0500030517578,122.5999984741211,125.0500030517578,123.69689178466795,360659,0.0,0.0
2023-07-24,126.9499969482422,129.0,124.4000015258789,125.0999984741211,123.74634552001952,334858,0.0,0.0
2023-07-25,125.0999984741211,126.9000015258789,123.1999969482422,124.25,122.90554809570312,157305,0.0,0.0
2023-07-26,124.0500030517578,127.5500030517578,122.5,122.9000015258789,121.57015228271484,268094,0.0,0.0
2023-07-27,123.75,125.3499984741211,121.5,123.75,122.41095733642578,148284,0.0,0.0
2023-07-28,124.4000015258789,126.0,123.4000015258789,125.4499969482422,124.09255981445312,175045,0.0,0.0
2023-07-31,126.25,129.64999389648438,125.5999984741211,127.25,125.87308502197266,349606,0.0,0.0
2023-08-01,127.0500030517578,136.14999389648438,126.0,127.5999984741211,126.21929168701172,831779,0.0,0.0
2023-08-02,128.0,129.9499969482422,124.75,126.3499984741211,124.98281860351562,344238,0.0,0.0
2023-08-03,126.9499969482422,128.6999969482422,125.0999984741211,126.1500015258789,124.78498840332033,211591,0.0,0.0
2023-08-04,127.5,133.25,126.8000030517578,131.89999389648438,130.47276306152344,453017,0.0,0.0
2023-08-07,133.64999389648438,138.35000610351562,132.10000610351562,134.60000610351562,133.1435546875,393202,0.0,0.0
2023-08-08,135.0,137.64999389648438,129.0500030517578,132.25,130.81898498535156,274078,0.0,0.0
2023-08-09,134.75,136.10000610351562,131.6999969482422,133.14999389648438,131.709228515625,222272,0.0,0.0
2023-08-10,133.39999389648438,135.14999389648438,128.10000610351562,131.9499969482422,130.522216796875,292265,0.0,0.0
2023-08-11,132.5,136.64999389648438,130.60000610351562,131.6999969482422,130.27493286132812,168052,0.0,0.0
2023-08-14,135.10000610351562,148.89999389648438,131.5500030517578,143.8000030517578,142.24400329589844,1490773,0.0,0.0
2023-08-16,146.4499969482422,150.0,144.39999389648438,146.85000610351562,145.26100158691406,363868,0.0,0.0
2023-08-17,152.10000610351562,159.60000610351562,147.35000610351562,154.8000030517578,153.12498474121094,849777,0.0,0.0
2023-08-18,155.8000030517578,159.9499969482422,149.64999389648438,152.35000610351562,150.7014923095703,430409,0.0,0.0
2023-08-21,154.39999389648438,182.8000030517578,154.35000610351562,180.75,178.794189453125,3064238,0.0,0.0
2023-08-22,185.1999969482422,196.9499969482422,183.3000030517578,191.0500030517578,188.98272705078125,3343652,0.0,0.0
2023-08-23,191.0500030517578,192.3999938964844,180.0,182.0,180.03065490722656,683675,0.0,0.0
2023-08-24,183.0,197.6499938964844,182.0,187.0500030517578,185.0260162353516,1119078,0.0,0.0
2023-08-25,186.8000030517578,192.5,180.9499969482422,182.4499969482422,180.4757843017578,318362,0.0,0.0
2023-08-28,184.3999938964844,186.5,180.1999969482422,184.1000061035156,182.10794067382807,246240,0.0,0.0
2023-08-29,184.1000061035156,191.0,180.5,182.1499938964844,180.1790313720703,225021,0.0,0.0
2023-08-30,183.6499938964844,188.4499969482422,181.0,183.1000061035156,181.11875915527344,180563,0.0,0.0
2023-08-31,183.1000061035156,185.0,175.0,176.25,174.34288024902344,247824,0.0,0.0
2023-09-01,177.4499969482422,186.8999938964844,176.85000610351562,185.0500030517578,183.0476531982422,289030,0.0,0.0
2023-09-04,187.8000030517578,215.0,187.8000030517578,206.5500030517578,204.3150177001953,1004172,0.0,0.0
2023-09-05,208.4499969482422,211.8999938964844,199.8999938964844,205.9499969482422,203.72149658203125,365380,0.0,0.0
2023-09-06,205.5,209.1000061035156,201.0,206.1999969482422,203.9687957763672,338445,0.0,0.0
2023-09-07,205.5,222.5500030517578,202.1999969482422,219.4499969482422,217.075424194336,655512,0.0,0.0
2023-09-08,221.8000030517578,226.3999938964844,218.1999969482422,220.6000061035156,218.2129821777344,375685,0.0,0.0
2023-09-11,222.3999938964844,222.6000061035156,206.5,212.3999938964844,210.1016998291016,404984,0.0,0.0
2023-09-12,213.0,216.1999969482422,181.8999938964844,192.1999969482422,190.1202850341797,512501,0.0,0.0
2023-09-13,190.1000061035156,211.9499969482422,190.0,208.8000030517578,206.5406646728516,369946,0.0,0.0
2023-09-14,214.5,215.0,205.3500061035156,208.8000030517578,206.5406646728516,134010,0.0,0.0
2023-09-15,210.6499938964844,220.0,207.3500061035156,216.4499969482422,214.10787963867188,224258,0.0,0.0
