Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-06-21,9.51136302947998,9.595738410949709,8.695737838745117,9.314488410949709,9.226045608520508,617271,0.0,0.0
2022-06-22,9.810510635375977,9.818181037902832,8.910511016845703,9.120169639587402,9.03357219696045,469294,0.0,0.0
2022-06-23,9.053692817687988,9.639204025268556,8.757102012634277,9.58295440673828,9.491963386535645,249352,0.0,0.0
2022-06-24,9.84375,10.4752836227417,9.483238220214844,9.958806037902832,9.864246368408203,652060,0.0,0.0
2022-06-27,9.971590042114258,10.413920402526855,9.969034194946287,10.234943389892578,10.137761116027832,550703,0.0,0.0
2022-06-28,10.227272033691406,11.134943008422852,10.209375381469728,10.84602165222168,10.743038177490234,1268119,0.0,0.0
2022-06-29,11.607954025268556,11.930112838745115,10.83835220336914,11.930112838745115,11.816834449768066,707911,0.0,0.0
2022-06-30,12.52585220336914,12.52585220336914,12.52585220336914,12.52585220336914,12.406917572021484,17873,0.0,0.0
2022-07-01,13.149715423583984,13.149715423583984,11.999147415161133,12.050284385681152,11.93586540222168,1902266,0.0,0.0
2022-07-04,12.211362838745115,12.571874618530272,12.208806037902832,12.461931228637695,12.343603134155272,730478,0.0,0.0
2022-07-05,12.438920021057127,12.438920021057127,11.978693008422852,12.124430656433104,12.009306907653809,629884,0.0,0.0
2022-07-06,11.572158813476562,12.681818008422852,11.572158813476562,11.896875381469728,11.783912658691406,1174350,0.0,0.0
2022-07-07,11.90198802947998,11.90198802947998,11.405964851379396,11.592613220214844,11.482539176940918,867464,0.0,0.0
2022-07-08,11.607954025268556,11.607954025268556,11.46988582611084,11.521021842956545,11.411627769470217,812181,0.0,0.0
2022-07-11,11.521021842956545,12.096305847167969,11.521021842956545,11.825284004211426,11.713000297546388,1314035,0.0,0.0
2022-07-12,12.157670021057127,12.415908813476562,12.155113220214844,12.372443199157717,12.254963874816896,1196056,0.0,0.0
2022-07-13,12.423579216003418,12.490056037902832,11.786931037902832,11.91221523284912,11.79910659790039,1353107,0.0,0.0
2022-07-14,11.8125,12.505396842956545,11.774147033691406,12.505396842956545,12.386655807495115,1150472,0.0,0.0
2022-07-15,12.579545021057127,13.129261016845703,12.579545021057127,13.126704216003418,13.002063751220703,523697,0.0,0.0
2022-07-18,13.538352012634276,13.78125,12.707386016845703,13.303125381469728,13.176810264587402,1473687,0.0,0.0
2022-07-19,13.295454025268556,13.563920021057127,13.0065336227417,13.17784023284912,13.052714347839355,1136764,0.0,0.0
2022-07-20,12.988636016845703,13.372159004211426,12.929828643798828,13.221305847167969,13.0957670211792,997959,0.0,0.0
2022-07-21,13.180397033691406,13.372159004211426,12.9375,13.042328834533691,12.918489456176758,1422119,0.0,0.0
2022-07-22,13.065340042114258,13.078125,12.837783813476562,12.845454216003418,12.72348403930664,1276117,0.0,0.0
2022-07-25,12.860795021057127,13.29289722442627,12.860795021057127,13.231534004211426,13.105897903442385,931313,0.0,0.0
2022-07-26,13.269886016845703,13.71477222442627,13.269886016845703,13.502555847167969,13.374346733093262,880097,0.0,0.0
2022-07-27,13.627840042114258,13.717329025268556,13.502555847167969,13.58948802947998,13.460453033447266,822604,0.0,0.0
2022-07-28,13.615056037902832,13.722442626953123,13.551136016845703,13.563920021057127,13.435128211975098,528703,0.0,0.0
2022-07-29,13.58948802947998,13.58948802947998,13.372159004211426,13.392613410949709,13.265447616577148,1219621,0.0,0.0
2022-08-01,13.410511016845703,13.58948802947998,13.397727012634276,13.45397663116455,13.326229095458984,1640965,0.0,0.0
2022-08-02,13.5,13.551136016845703,13.413067817687988,13.466760635375977,13.338891983032228,1118323,0.0,0.0
2022-08-03,13.487215042114258,13.712215423583984,13.244318008422852,13.530680656433104,13.402204513549805,2427861,0.0,0.0
2022-08-04,13.602272033691406,14.205680847167969,13.602272033691406,14.15198802947998,14.01761245727539,664986,0.0,0.0
2022-08-05,14.755396842956545,15.553125381469728,14.36420440673828,14.740056037902832,14.600096702575684,1894131,0.0,0.0
2022-08-08,14.842329025268556,15.072443008422852,14.740056037902832,14.92414665222168,14.782440185546877,820942,0.0,0.0
2022-08-10,14.970170021057127,15.085227012634276,14.880681037902832,15.074999809265137,14.931859970092772,632837,0.0,0.0
2022-08-11,15.098011016845703,15.202839851379396,14.883237838745115,15.118465423583984,14.974913597106934,762099,0.0,0.0
2022-08-12,15.149147033691406,15.200284004211426,15.046875,15.159375190734863,15.01543426513672,523619,0.0,0.0
2022-08-16,15.174715042114258,16.33039665222168,14.832101821899414,16.17443084716797,16.020851135253906,1216120,0.0,0.0
2022-08-17,16.61676025390625,16.823862075805664,16.424999237060547,16.57329559326172,16.415929794311523,1138465,0.0,0.0
2022-08-18,16.77272605895996,16.89289665222168,16.424999237060547,16.73693084716797,16.578012466430664,1432209,0.0,0.0
2022-08-19,16.788068771362305,16.788068771362305,16.21533966064453,16.343181610107422,16.18800163269043,953039,0.0,0.0
2022-08-22,16.261362075805664,16.61420440673828,15.775568008422852,15.852272033691406,15.701751708984377,1098005,0.0,0.0
2022-08-23,16.207670211791992,16.788068771362305,16.20511245727539,16.46079444885254,16.30449676513672,1060869,0.0,0.0
2022-08-24,16.61420440673828,16.708805084228516,15.801136016845703,16.29204559326172,16.137351989746094,1025375,0.0,0.0
2022-08-25,16.665340423583984,17.332670211791992,15.732102394104004,15.936647415161133,15.785326957702637,4408799,0.0,0.0
2022-08-26,16.647443771362305,16.74204444885254,16.363636016845703,16.624431610107422,16.46657943725586,1122547,0.0,0.0
2022-08-29,16.159090042114258,17.654829025268555,15.665624618530272,16.85965919494629,16.699573516845703,3847829,0.0,0.0
2022-08-30,17.125568389892578,17.749431610107422,16.550283432006836,16.851987838745117,16.691974639892578,2763532,0.0,0.0
2022-09-01,16.921022415161133,17.007953643798828,16.100284576416016,16.274147033691406,16.1196231842041,1027018,0.0,0.0
2022-09-02,16.834089279174805,16.834089279174805,15.545454025268556,15.647727012634276,15.499149322509766,2718906,0.0,0.0
2022-09-05,15.652839660644531,16.46335220336914,15.652839660644531,15.852272033691406,15.701751708984377,852563,0.0,0.0
2022-09-06,16.05170440673828,16.21022605895996,15.75,16.082386016845703,15.929680824279783,947662,0.0,0.0
2022-09-07,16.082386016845703,16.343181610107422,15.806249618530272,16.06448745727539,15.91195297241211,991212,0.0,0.0
2022-09-08,16.18977165222168,16.286930084228516,15.954545021057127,16.092613220214844,15.939811706542969,948972,0.0,0.0
2022-09-09,16.107954025268555,16.358522415161133,15.62727165222168,15.714203834533691,15.564995765686035,1029991,0.0,0.0
2022-09-12,15.857385635375977,16.248579025268555,15.75,15.934089660644531,15.782793045043944,942343,0.0,0.0
2022-09-13,16.005680084228516,16.005680084228516,15.75,15.811363220214844,15.661231994628906,1110794,0.0,0.0
2022-09-14,15.831817626953123,16.04147720336914,15.778124809265137,15.905964851379396,15.754935264587402,890990,0.0,0.0
2022-09-15,16.3610782623291,16.3610782623291,15.852272033691406,15.870169639587402,15.71947956085205,843841,0.0,0.0
