Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-12-05,63.26666641235352,65.0,60.36666488647461,62.29999923706055,62.07794189453125,31446,0.0,0.0
2022-12-06,63.33333206176758,63.33333206176758,60.01666641235352,60.650001525878906,60.43382263183594,13074,0.0,0.0
2022-12-07,61.66666412353516,63.33333206176758,58.66666412353516,61.06666564941406,60.8489990234375,198306,0.0,0.0
2022-12-08,61.91666412353516,61.91666412353516,58.01666641235352,58.01666641235352,57.80987548828125,105549,0.0,0.0
2022-12-09,58.33333206176758,58.33333206176758,55.11666488647461,55.11666488647461,54.92020797729492,41112,0.0,0.0
2022-12-12,55.41666412353516,55.41666412353516,52.36666488647461,52.36666488647461,52.18001174926758,6906,0.0,0.0
2022-12-13,51.66666412353516,51.66666412353516,49.75,49.75,49.57267379760742,45507,0.0,0.0
2022-12-14,47.26666641235352,52.23333358764648,47.26666641235352,52.23333358764648,52.04715347290039,24912,0.0,0.0
2022-12-15,54.83333206176758,54.83333206176758,54.83333206176758,54.83333206176758,54.63788604736328,12531,0.0,0.0
2022-12-16,57.16666412353516,57.56666564941406,55.01666641235352,57.56666564941406,57.36147689819336,27501,0.0,0.0
2022-12-19,60.33333206176758,60.33333206176758,56.66666412353516,58.36666488647461,58.15862274169922,33492,0.0,0.0
2022-12-20,58.79999923706055,60.29999923706055,58.383331298828125,59.53333282470703,59.32113265991211,7866,0.0,0.0
2022-12-21,59.883331298828125,59.883331298828125,56.56666564941406,56.56666564941406,56.36503982543945,25635,0.0,0.0
2022-12-22,58.0,58.0,53.83333206176758,54.09999847412109,53.90716552734375,39945,0.0,0.0
2022-12-23,51.5,52.0,51.400001525878906,51.400001525878906,51.216793060302734,8796,0.0,0.0
2022-12-26,53.150001525878906,53.93333435058594,48.83333206176758,48.96666717529297,48.79213333129883,18066,0.0,0.0
2022-12-27,49.51666641235352,51.0,48.01666641235352,49.900001525878906,49.72213745117188,9399,0.0,0.0
2022-12-28,49.29999923706055,51.29999923706055,49.29999923706055,51.0,50.81821823120117,7968,0.0,0.0
2022-12-29,51.98333358764648,51.98333358764648,49.51666641235352,49.96666717529297,49.78856658935547,3885,0.0,0.0
2022-12-30,51.71666717529297,51.71666717529297,49.36666488647461,51.01666641235352,50.83481979370117,7560,0.0,0.0
2023-01-02,51.26666641235352,51.26666641235352,48.46666717529297,48.46666717529297,48.29391479492188,19767,0.0,0.0
2023-01-03,47.33333206176758,50.883331298828125,47.33333206176758,50.883331298828125,50.701961517333984,24567,0.0,0.0
2023-01-04,52.33333206176758,52.33333206176758,48.34999847412109,48.59999847412109,48.4267692565918,26160,0.0,0.0
2023-01-05,48.29999923706055,50.81666564941406,47.883331298828125,50.03333282470703,49.85499572753906,9318,0.0,0.0
2023-01-06,48.70000076293945,51.59999847412109,48.31666564941406,50.79999923706055,50.61893081665039,21183,0.0,0.0
2023-01-09,50.70000076293945,51.29999923706055,49.33333206176758,50.25,50.070892333984375,8673,0.0,0.0
2023-01-10,50.96666717529297,51.29999923706055,49.76666641235352,50.91666412353516,50.73517608642578,2703,0.0,0.0
2023-01-11,50.91666412353516,50.91666412353516,48.383331298828125,49.11666488647461,48.941593170166016,8721,0.0,0.0
2023-01-12,49.11666488647461,51.0,47.36666488647461,50.26666641235352,50.087493896484375,12543,0.0,0.0
2023-01-13,50.56666564941406,52.61666488647461,48.79999923706055,51.96666717529297,51.781436920166016,21594,0.0,0.0
2023-01-16,52.08333206176758,52.75,51.71666717529297,52.383331298828125,52.19661331176758,8907,0.0,0.0
2023-01-17,52.75,53.66666412353516,50.66666412353516,51.73333358764648,51.5489387512207,8223,0.0,0.0
2023-01-18,52.33333206176758,53.133331298828125,50.83333206176758,52.58333206176758,52.395904541015625,4806,0.0,0.0
2023-01-19,52.31666564941406,52.95000076293945,50.51666641235352,51.96666717529297,51.781436920166016,22347,0.0,0.0
2023-01-20,52.34999847412109,53.150001525878906,51.66666412353516,51.76666641235352,51.582149505615234,6186,0.0,0.0
2023-01-23,52.51666641235352,52.59999847412109,50.66666412353516,51.33333206176758,51.15036010742188,5667,0.0,0.0
2023-01-24,51.75,51.75,50.04999923706055,51.23333358764648,51.05071640014648,8772,0.0,0.0
2023-01-25,51.68333435058594,51.98333358764648,49.98333358764648,50.21666717529297,50.03767395019531,17049,0.0,0.0
2023-01-27,51.33333206176758,52.133331298828125,48.5,48.650001525878906,48.476593017578125,5874,0.0,0.0
2023-01-30,48.91666412353516,50.86666488647461,46.21666717529297,46.73333358764648,46.56675720214844,29361,0.0,0.0
2023-01-31,48.5,49.06666564941406,47.11666488647461,48.79999923706055,48.62605667114258,10659,0.0,0.0
2023-02-01,50.33333206176758,50.66666412353516,47.03333282470703,47.81666564941406,47.64623260498047,28935,0.0,0.0
2023-02-02,49.01666641235352,49.46666717529297,47.650001525878906,47.98333358764648,47.81230163574219,3399,0.0,0.0
2023-02-03,49.01666641235352,49.01666641235352,46.86666488647461,47.31666564941406,47.14801025390625,6108,0.0,0.0
2023-02-06,45.0,49.25,45.0,47.18333435058594,47.0151596069336,11064,0.0,0.0
2023-02-07,48.16666412353516,48.73333358764648,46.03333282470703,46.11666488647461,45.95228576660156,10524,0.0,0.0
2023-02-08,50.0,50.71666717529297,45.66666412353516,50.633331298828125,50.45285415649414,174057,0.0,0.0
2023-02-09,51.33333206176758,51.33333206176758,47.0,48.400001525878906,48.22748565673828,25659,0.0,0.0
2023-02-10,48.51666641235352,48.51666641235352,47.18333435058594,47.75,47.57979583740234,13458,0.0,0.0
2023-02-13,48.34999847412109,48.66666412353516,47.03333282470703,48.41666412353516,48.24408721923828,8007,0.0,0.0
2023-02-14,47.0,49.46666717529297,45.400001525878906,47.20000076293945,47.03176498413086,11520,0.0,0.0
2023-02-15,49.46666717529297,49.883331298828125,47.86666488647461,49.23333358764648,49.05784606933594,10392,0.0,0.0
2023-02-16,48.56666564941406,49.33333206176758,46.70000076293945,47.61666488647461,47.44694137573242,2805,0.0,0.0
2023-02-17,47.34999847412109,48.900001525878906,47.0,47.45000076293945,47.28086853027344,5652,0.0,0.0
2023-02-20,47.86666488647461,48.650001525878906,47.0,47.61666488647461,47.44694137573242,5961,0.0,0.0
2023-02-21,47.29999923706055,47.883331298828125,46.0,47.25,47.081581115722656,21309,0.0,0.0
2023-02-22,45.66666412353516,47.93333435058594,44.66666412353516,45.21666717529297,45.05550003051758,7053,0.0,0.0
2023-02-23,47.34999847412109,47.34999847412109,41.95000076293945,45.150001525878906,44.98906707763672,26211,0.0,0.0
2023-02-24,48.383331298828125,48.383331298828125,42.21666717529297,44.01666641235352,43.85977554321289,106041,0.0,0.0
2023-02-27,44.0,46.66666412353516,40.03333282470703,44.95000076293945,44.78977966308594,149058,0.0,0.0
2023-02-28,44.68333435058594,46.45000076293945,42.150001525878906,45.56666564941406,45.40424728393555,16755,0.0,0.0
2023-03-01,45.383331298828125,47.45000076293945,45.0,46.76666641235352,46.59996795654297,21225,0.0,0.0
2023-03-02,44.70000076293945,49.883331298828125,44.70000076293945,48.41666412353516,48.24408721923828,25992,0.0,0.0
2023-03-03,48.11666488647461,49.0,45.54999923706055,46.86666488647461,46.69961166381836,18270,0.0,0.0
2023-03-06,48.16666412353516,48.33333206176758,45.78333282470703,47.883331298828125,47.71265411376953,28191,0.0,0.0
2023-03-08,47.650001525878906,48.33333206176758,47.04999923706055,48.23333358764648,48.06140899658203,7830,0.0,0.0
2023-03-09,48.23333358764648,48.34999847412109,46.883331298828125,48.33333206176758,48.16104888916016,6333,0.0,0.0
2023-03-10,47.68333435058594,48.31666564941406,46.01666641235352,47.98333358764648,47.81230163574219,4779,0.0,0.0
2023-03-13,47.383331298828125,48.96666717529297,45.95000076293945,46.98333358764648,46.81586837768555,23817,0.0,0.0
2023-03-14,48.150001525878906,48.150001525878906,46.18333435058594,46.18333435058594,46.01871871948242,951,0.0,0.0
2023-03-15,47.95000076293945,48.31666564941406,45.03333282470703,45.633331298828125,45.47067260742188,8613,0.0,0.0
2023-03-16,46.73333358764648,47.133331298828125,43.75,44.633331298828125,44.4742431640625,6867,0.0,0.0
2023-03-17,44.70000076293945,45.633331298828125,43.0,44.34999847412109,44.1919174194336,6345,0.0,0.0
2023-03-20,43.0,45.96666717529297,41.66666412353516,43.45000076293945,43.29512786865234,11814,0.0,0.0
