last_close,pct_change,volume_ratio,atr_pct,is_new_ath,prior_ath,listing_date,days_listed,momentum_score,symbol,name,exchange,ticker
162.85,20.0,20.04,6.65,True,140.29,2026-08-18,35,99.99,AUSTENG,Austin Engineering Company  Limited,NSE,AUSTENG.NS
930.4,10.05,5.15,5.22,True,926.0,2025-08-19,399,50.24,BLUESTONE,BlueStone Jewellery and Lifestyle Limited,NSE,BLUESTONE.NS
64.8,5.38,14.24,4.72,True,63.48,2026-04-21,154,26.91,FEDDERSHOL,Fedders Holding Limited,NSE,FEDDERSHOL.NS
367.6,5.15,4.69,3.26,True,360.95,2023-10-03,1085,24.15,JSWINFRA,JSW Infrastructure Limited,NSE,JSWINFRA.NS
1233.3,6.19,3.51,4.87,True,1161.45,2026-07-30,54,21.71,INDOMIM,INDO-MIM Limited,NSE,INDOMIM.NS
28.86,9.98,1.78,6.2,True,27.48,2025-09-03,384,17.8,AHCL,Anlon Healthcare Limited,NSE,AHCL.NS
405.55,6.89,1.91,5.88,True,404.0,2002-07-01,8849,13.16,INDSWFTLAB,Ind-Swift Laboratories Limited,NSE,INDSWFTLAB.NS
