last_close,pct_change,volume_ratio,atr_pct,is_new_ath,prior_ath,listing_date,days_listed,momentum_score,symbol,name,exchange,ticker
46.97,10.0,1.75,6.17,True,42.7,2026-04-20,148,17.52,GRAVISSHO,Graviss Hospitality Limited,NSE,GRAVISSHO.NS
20.18,3.12,12.72,5.37,True,20.0,2025-09-03,377,15.59,AHCL,Anlon Healthcare Limited,NSE,AHCL.NS
