last_close,pct_change,volume_ratio,atr_pct,is_new_ath,prior_ath,listing_date,days_listed,momentum_score,symbol,name,exchange,ticker
1231.95,14.45,45.84,4.22,True,1150.0,2023-03-14,1247,72.25,DIVGIITTS,Divgi Torqtransfer Systems Limited,NSE,DIVGIITTS.NS
3572.3,8.19,12.36,3.72,True,3400.3,2019-08-19,2550,40.95,KENNAMET,Kennametal India Limited,NSE,KENNAMET.NS
300.0,5.38,9.91,5.09,True,296.5,2002-07-01,8808,26.91,INDSWFTLAB,Ind-Swift Laboratories Limited,NSE,INDSWFTLAB.NS
5949.5,4.23,5.59,3.59,True,5748.0,2010-01-08,6060,21.15,KINGFA,Kingfa Science & Technology (India) Limited,NSE,KINGFA.NS
18000.0,7.48,2.3,4.46,True,17157.0,2004-07-12,8066,17.2,APARINDS,Apar Industries Limited,NSE,APARINDS.NS
2022.7,6.02,2.39,3.84,True,1965.9,2023-12-27,959,14.4,HAPPYFORGE,Happy Forgings Limited,NSE,HAPPYFORGE.NS
