last_close,pct_change,volume_ratio,atr_pct,is_new_ath,prior_ath,listing_date,days_listed,momentum_score,symbol,name,exchange,ticker
490.3,14.12,8.87,3.24,True,434.0,2026-04-20,99,70.58,ASHIKAG,Ashika Global Securities Limited,NSE,ASHIKAG.NS
