last_close,pct_change,volume_ratio,atr_pct,is_new_ath,prior_ath,listing_date,days_listed,momentum_score,symbol,name,exchange,ticker
42.7,15.94,15.99,5.24,True,38.5,2026-04-22,104,79.69,AMBALALSA,Ambalal Sarabhai Enterprises Limited,NSE,AMBALALSA.NS
1450.4,13.96,5.09,4.33,True,1345.0,2025-05-06,455,69.81,ATHERENERG,Ather Energy Limited,NSE,ATHERENERG.NS
42.25,11.48,11.34,3.93,True,41.95,2022-07-25,1471,57.39,MWL,Mangalam Worldwide Limited,NSE,MWL.NS
1335.8,10.0,12.2,3.82,True,1335.1,2021-08-06,1824,49.98,ALIVUS,Alivus Life Sciences Limited,NSE,ALIVUS.NS
1074.9,4.65,6.97,5.29,True,1050.0,2016-07-01,3686,23.27,MAHASTEEL,Mahamaya Steel Industries Limited,NSE,MAHASTEEL.NS
