last_close,pct_change,volume_ratio,atr_pct,is_new_ath,prior_ath,listing_date,days_listed,momentum_score,symbol,name,exchange,ticker
6846.5,10.01,9.93,4.44,True,6846.0,2002-07-01,8843,50.05,FOSECOIND,Foseco India Limited,NSE,FOSECOIND.NS
