last_close,pct_change,volume_ratio,atr_pct,is_new_ath,prior_ath,listing_date,days_listed,momentum_score,symbol,name,exchange,ticker
681.6,15.31,48.58,4.49,True,679.0,2002-08-12,8752,76.55,APCOTEXIND,Apcotex Industries Limited,NSE,APCOTEXIND.NS
2679.8,6.51,4.48,4.49,True,2540.0,2024-12-06,600,29.2,KMEW,Knowledge Marine & Engineering Works Limited,NSE,KMEW.NS
1144.9,5.19,4.43,6.14,True,1100.0,2006-12-26,7155,22.98,ARIHANT,Arihant Foundations & Housing Limited,NSE,ARIHANT.NS
582.65,6.63,1.51,5.56,True,564.95,2026-03-24,127,10.02,GSPCROP,GSP Crop Science Limited,NSE,GSPCROP.NS
2051.3,3.65,1.54,3.45,True,2037.0,2023-07-17,1108,5.63,LLOYDSME,Lloyds Metals And Energy Limited,NSE,LLOYDSME.NS
